,uf,municipio,porte,4661300,4683400,4530704,3314711,3314712,4619200,cnpj_basico
468,AL,2837,Sem Parceria,0,1,0,0,0,0,5
469,AL,2837,Sem Parceria,1,0,0,0,0,0,1
470,AL,2837,Sem Parceria,1,0,1,0,0,0,1
471,AL,2841,Sem Parceria,0,0,0,0,0,1,3
472,AL,2841,Sem Parceria,0,0,0,1,0,0,1
473,AL,2841,Sem Parceria,0,0,1,0,0,0,7
474,AL,2841,Sem Parceria,1,0,0,0,0,0,1
475,AL,2843,Sem Parceria,0,0,0,1,0,0,1
476,AL,2843,Sem Parceria,0,0,1,0,0,0,2
477,AL,2845,Sem Parceria,0,0,0,0,0,1,5
478,AL,2845,Sem Parceria,0,0,0,1,0,0,1
479,AL,2845,Sem Parceria,0,0,1,0,0,0,12
480,AL,2847,Sem Parceria,0,0,0,0,0,1,2
481,AL,2849,Sem Parceria,0,0,0,1,0,0,2
482,AL,2849,Sem Parceria,0,0,1,0,0,0,7
483,AL,2849,Sem Parceria,1,1,0,0,0,0,2
484,AL,2851,Sem Parceria,0,0,1,0,0,0,2
485,AL,2851,Sem Parceria,0,1,0,0,0,0,1
486,AL,2853,Sem Parceria,0,0,0,0,0,1,36
487,AL,2853,Sem Parceria,0,0,0,0,1,0,1
488,AL,2853,Sem Parceria,0,0,0,1,0,0,5
489,AL,2853,Sem Parceria,0,0,0,1,0,1,1
490,AL,2853,Sem Parceria,0,0,0,1,1,0,4
491,AL,2853,Sem Parceria,0,0,1,0,0,0,40
492,AL,2853,Sem Parceria,0,0,1,1,0,0,2
493,AL,2853,Sem Parceria,0,0,1,1,1,0,1
494,AL,2853,Sem Parceria,0,1,0,0,0,0,1
495,AL,2853,Sem Parceria,0,1,0,0,0,1,1
496,AL,2853,Sem Parceria,1,0,0,0,0,0,5
497,AL,2853,Sem Parceria,1,0,0,0,0,1,1
498,AL,2853,Sem Parceria,1,0,0,1,0,0,1
499,AL,2853,Sem Parceria,1,1,0,0,0,0,2
500,AL,2855,Sem Parceria,0,0,0,0,0,1,1
501,AL,2857,Sem Parceria,0,0,0,0,0,1,1
502,AL,2857,Sem Parceria,0,0,1,0,0,0,2
503,AL,2857,Sem Parceria,0,1,0,0,0,0,2
504,AL,2859,Sem Parceria,0,0,0,0,0,1,17
505,AL,2859,Sem Parceria,0,0,0,1,0,0,1
506,AL,2859,Sem Parceria,0,0,0,1,1,0,1
507,AL,2859,Sem Parceria,0,0,1,0,0,0,17
508,AL,2859,Sem Parceria,0,1,0,0,0,0,4
509,AL,2859,Sem Parceria,1,0,0,0,0,0,6
510,AL,2859,Sem Parceria,1,0,0,0,0,1,4
511,AL,2859,Sem Parceria,1,0,0,1,0,0,2
512,AL,2859,Sem Parceria,1,1,0,0,0,0,2
513,AL,2859,Sem Parceria,1,1,0,0,0,1,1
514,AL,2861,Sem Parceria,0,0,0,1,0,0,1
515,AL,2861,Sem Parceria,0,0,1,0,0,0,1
516,AL,2861,Sem Parceria,0,1,0,0,0,0,2
517,AL,2865,Sem Parceria,0,0,0,0,0,1,3
518,AL,2865,Sem Parceria,0,0,1,0,0,0,3
519,AL,2867,Sem Parceria,0,0,0,0,0,1,8
520,AL,2867,Sem Parceria,0,0,1,0,0,0,11
521,AL,2867,Sem Parceria,0,1,0,0,0,0,1
522,AL,2869,Sem Parceria,0,0,0,0,0,1,4
523,AL,2869,Sem Parceria,0,0,0,0,1,0,2
524,AL,2869,Sem Parceria,0,0,1,0,0,0,4
525,AL,2871,Sem Parceria,0,0,0,0,0,1,20
526,AL,2871,Sem Parceria,0,0,0,0,1,0,5
527,AL,2871,Sem Parceria,0,0,0,1,0,0,7
528,AL,2871,Sem Parceria,0,0,0,1,1,0,2
529,AL,2871,Sem Parceria,0,0,1,0,0,0,24
530,AL,2871,Sem Parceria,0,1,0,0,0,0,3
531,AL,2871,Sem Parceria,1,1,0,0,0,0,1
532,AL,2873,Sem Parceria,0,0,0,0,0,1,1
533,AL,2873,Sem Parceria,0,0,1,0,0,0,2
534,AL,2875,Sem Parceria,0,0,0,0,0,1,6
535,AL,2875,Sem Parceria,0,0,1,0,0,0,3
536,AL,2875,Sem Parceria,0,1,0,0,0,0,6
537,AL,2875,Sem Parceria,1,0,0,0,0,0,2
538,AL,2875,Sem Parceria,1,1,0,0,0,0,6
539,AL,2875,Sem Parceria,1,1,0,0,0,1,3
540,AL,2877,Sem Parceria,0,0,0,0,0,1,12
541,AL,2877,Sem Parceria,0,0,1,0,0,0,9
542,AL,2877,Sem Parceria,0,0,1,0,1,0,1
543,AL,2877,Sem Parceria,0,0,1,1,1,0,1
544,AL,2877,Sem Parceria,0,0,1,1,1,1,1
545,AL,2877,Sem Parceria,0,1,0,0,0,0,1
546,AL,2877,Sem Parceria,1,1,0,0,1,1,1
547,AL,2879,Sem Parceria,0,0,1,0,0,0,2
548,AL,2881,Sem Parceria,0,0,1,0,0,0,8
549,AL,2881,Sem Parceria,0,1,0,0,0,0,4
550,AL,2883,Sem Parceria,0,0,0,0,1,0,2
551,AL,2883,Sem Parceria,0,0,1,0,0,0,5
552,AL,2885,Sem Parceria,0,0,0,0,0,1,18
553,AL,2885,Sem Parceria,0,0,0,0,1,0,2
554,AL,2885,Sem Parceria,0,0,1,0,0,0,20
555,AL,2885,Sem Parceria,0,1,0,0,0,0,3
556,AL,2885,Sem Parceria,1,0,0,0,0,1,1
557,AL,2887,Sem Parceria,0,0,0,0,0,1,3
558,AL,2887,Sem Parceria,0,0,0,0,1,0,1
559,AL,2887,Sem Parceria,0,0,0,1,0,0,6
560,AL,2887,Sem Parceria,0,0,1,0,0,0,6
561,AL,2887,Sem Parceria,0,1,0,0,0,0,2
562,AL,2889,Sem Parceria,0,0,0,0,0,1,3
563,AL,2889,Sem Parceria,0,0,0,1,1,0,1
564,AL,2889,Sem Parceria,0,0,1,0,0,0,8
565,AL,2889,Sem Parceria,0,1,0,0,0,0,13
566,AL,2891,Sem Parceria,0,0,1,0,0,0,3
567,AL,2891,Sem Parceria,1,1,0,0,0,0,1
568,AM,201,Sem Parceria,0,0,0,0,0,1,5
569,AM,201,Sem Parceria,0,0,0,0,1,0,1
570,AM,201,Sem Parceria,0,0,0,1,1,1,1
571,AM,201,Sem Parceria,0,0,1,0,0,0,4
572,AM,201,Sem Parceria,0,1,0,0,0,0,1
573,AM,201,Sem Parceria,1,0,0,0,0,0,3
574,AM,203,Sem Parceria,0,0,0,0,0,1,2
575,AM,203,Sem Parceria,0,0,0,0,1,0,1
576,AM,203,Sem Parceria,0,0,1,0,0,0,2
577,AM,203,Sem Parceria,0,1,0,0,0,0,1
578,AM,203,Sem Parceria,1,0,0,0,0,0,2
579,AM,203,Sem Parceria,1,0,1,0,0,0,1
580,AM,205,Sem Parceria,0,0,1,0,0,0,1
581,AM,205,Sem Parceria,1,0,0,0,0,0,1
582,AM,207,Sem Parceria,0,0,0,0,0,1,10
583,AM,207,Sem Parceria,0,0,1,0,0,0,8
584,AM,207,Sem Parceria,0,0,1,0,0,1,2
585,AM,207,Sem Parceria,0,1,0,0,0,0,6
586,AM,207,Sem Parceria,1,0,0,0,0,0,9
587,AM,207,Sem Parceria,1,0,1,0,0,0,1
588,AM,207,Sem Parceria,1,1,0,0,0,0,3
589,AM,209,Sem Parceria,0,0,0,0,0,1,4
590,AM,209,Sem Parceria,0,0,0,0,1,0,1
591,AM,209,Sem Parceria,0,0,1,0,0,0,2
592,AM,209,Sem Parceria,0,1,0,0,0,0,1
593,AM,211,Sem Parceria,0,0,0,0,0,1,4
594,AM,211,Sem Parceria,0,0,0,0,1,0,1
595,AM,211,Sem Parceria,0,0,1,0,0,0,2
596,AM,211,Sem Parceria,0,1,0,0,0,0,3
597,AM,211,Sem Parceria,1,0,0,0,0,0,4
598,AM,213,Sem Parceria,0,0,0,0,0,1,2
599,AM,213,Sem Parceria,0,0,0,1,1,0,1
600,AM,213,Sem Parceria,0,0,1,0,0,0,6
601,AM,213,Sem Parceria,0,1,0,0,0,0,1
602,AM,213,Sem Parceria,1,0,0,0,0,0,4
603,AM,213,Sem Parceria,1,1,0,0,0,0,1
604,AM,215,Sem Parceria,0,0,0,0,0,1,28
605,AM,215,Sem Parceria,0,0,0,0,1,0,2
606,AM,215,Sem Parceria,0,0,0,1,0,0,6
607,AM,215,Sem Parceria,0,0,1,0,0,0,5
608,AM,215,Sem Parceria,0,1,0,0,0,0,6
609,AM,215,Sem Parceria,0,1,0,0,0,1,2
610,AM,215,Sem Parceria,1,0,0,0,0,0,4
611,AM,215,Sem Parceria,1,0,0,1,0,0,1
612,AM,215,Sem Parceria,1,1,0,0,0,0,2
613,AM,217,Sem Parceria,0,0,0,0,0,1,1
614,AM,217,Sem Parceria,0,0,0,0,1,0,2
615,AM,217,Sem Parceria,0,0,1,0,0,0,5
616,AM,217,Sem Parceria,1,0,0,0,0,0,25
617,AM,217,Sem Parceria,1,0,0,0,0,1,1
618,AM,217,Sem Parceria,1,0,1,0,0,0,1
619,AM,217,Sem Parceria,1,1,0,0,0,0,1
620,AM,217,Sem Parceria,1,1,1,0,0,0,2
621,AM,219,Sem Parceria,0,1,0,0,0,0,1
622,AM,219,Sem Parceria,1,1,0,0,0,0,1
623,AM,221,Sem Parceria,0,0,0,0,0,1,11
624,AM,221,Sem Parceria,0,0,1,0,0,0,4
625,AM,221,Sem Parceria,0,1,0,0,0,0,2
626,AM,221,Sem Parceria,0,1,0,1,1,0,1
627,AM,221,Sem Parceria,1,0,0,0,0,0,3
628,AM,221,Sem Parceria,1,1,0,0,0,0,1
629,AM,223,Sem Parceria,0,0,0,0,0,1,6
630,AM,223,Sem Parceria,0,0,0,0,1,0,1
631,AM,223,Sem Parceria,0,0,0,1,0,0,1
632,AM,223,Sem Parceria,0,0,1,0,0,0,9
633,AM,223,Sem Parceria,0,1,0,0,0,0,4
634,AM,223,Sem Parceria,1,0,0,0,0,0,1
635,AM,223,Sem Parceria,1,1,0,1,1,0,1
636,AM,225,Sem Parceria,0,0,0,0,0,1,24
637,AM,225,Sem Parceria,0,0,0,1,0,0,1
638,AM,225,Sem Parceria,0,0,1,0,0,0,10
639,AM,225,Sem Parceria,0,1,0,0,0,0,3
640,AM,225,Sem Parceria,1,0,0,0,0,0,7
641,AM,225,Sem Parceria,1,0,0,0,0,1,1
642,AM,225,Sem Parceria,1,1,0,0,0,0,1
643,AM,227,Sem Parceria,0,0,0,0,0,1,4
644,AM,227,Sem Parceria,0,0,0,1,0,0,1
645,AM,227,Sem Parceria,0,0,1,0,0,0,3
646,AM,227,Sem Parceria,0,1,0,0,0,0,1
647,AM,227,Sem Parceria,1,0,0,0,0,0,1
648,AM,227,Sem Parceria,1,0,1,0,0,0,1
649,AM,227,Sem Parceria,1,1,0,0,0,0,2
650,AM,227,Sem Parceria,1,1,0,0,0,1,1
651,AM,229,Sem Parceria,0,0,0,0,0,1,13
652,AM,229,Sem Parceria,0,0,1,0,0,0,9
653,AM,229,Sem Parceria,1,0,0,0,0,0,3
654,AM,229,Sem Parceria,1,0,0,1,1,1,1
655,AM,231,Sem Parceria,0,0,1,0,0,0,4
656,AM,231,Sem Parceria,1,0,0,0,0,0,1
657,AM,233,Sem Parceria,0,0,0,0,0,1,1
658,AM,233,Sem Parceria,0,0,1,0,0,0,4
659,AM,233,Sem Parceria,1,0,0,0,0,0,4
660,AM,235,Sem Parceria,0,0,0,0,0,1,27
661,AM,235,Sem Parceria,0,0,0,0,1,0,1
662,AM,235,Sem Parceria,0,0,0,1,1,0,3
663,AM,235,Sem Parceria,0,0,1,0,0,0,17
664,AM,235,Sem Parceria,0,0,1,0,0,1,1
665,AM,235,Sem Parceria,0,1,0,0,0,0,8
666,AM,235,Sem Parceria,0,1,0,0,0,1,1
667,AM,235,Sem Parceria,0,1,0,1,0,0,2
668,AM,235,Sem Parceria,1,0,0,0,0,0,5
669,AM,235,Sem Parceria,1,0,0,0,0,1,1
670,AM,235,Sem Parceria,1,0,0,1,0,0,1
671,AM,235,Sem Parceria,1,0,0,1,0,1,1
672,AM,235,Sem Parceria,1,0,1,0,0,0,2
673,AM,235,Sem Parceria,1,1,0,0,0,0,2
674,AM,235,Sem Parceria,1,1,0,0,0,1,4
675,AM,237,Sem Parceria,0,0,0,0,0,1,1
676,AM,237,Sem Parceria,0,1,0,0,0,0,1
677,AM,239,Sem Parceria,0,0,0,0,0,1,3
678,AM,239,Sem Parceria,0,0,1,0,0,0,2
679,AM,239,Sem Parceria,0,0,1,0,1,0,1
680,AM,239,Sem Parceria,0,1,0,0,0,0,1
681,AM,239,Sem Parceria,1,0,0,0,0,0,5
682,AM,239,Sem Parceria,1,0,0,0,0,1,1
683,AM,239,Sem Parceria,1,1,0,0,0,0,2
684,AM,241,Sem Parceria,0,0,0,0,0,1,56
685,AM,241,Sem Parceria,0,0,0,0,1,0,1
686,AM,241,Sem Parceria,0,0,0,1,0,0,2
687,AM,241,Sem Parceria,0,0,0,1,1,0,1
688,AM,241,Sem Parceria,0,0,1,0,0,0,30
689,AM,241,Sem Parceria,0,0,1,1,0,0,1
690,AM,241,Sem Parceria,0,1,0,0,0,0,24
691,AM,241,Sem Parceria,0,1,1,0,0,0,1
692,AM,241,Sem Parceria,1,0,0,0,0,0,3
693,AM,241,Sem Parceria,1,0,0,0,1,0,2
694,AM,241,Sem Parceria,1,1,0,0,0,0,2
695,AM,243,Sem Parceria,0,0,0,0,0,1,1
696,AM,243,Sem Parceria,0,0,1,0,0,0,6
697,AM,243,Sem Parceria,1,1,0,0,0,1,1
698,AM,245,Sem Parceria,0,0,1,0,0,0,2
699,AM,245,Sem Parceria,1,0,0,0,0,0,1
700,AM,247,Sem Parceria,0,0,0,0,0,1,2
701,AM,247,Sem Parceria,0,0,1,0,0,0,3
702,AM,247,Sem Parceria,1,0,0,0,0,0,3
703,AM,249,Sem Parceria,0,0,1,0,0,0,8
704,AM,251,Sem Parceria,0,0,0,0,0,1,8
705,AM,251,Sem Parceria,0,0,1,0,0,0,1
706,AM,251,Sem Parceria,0,1,0,0,0,0,3
707,AM,251,Sem Parceria,1,0,0,0,0,0,2
708,AM,251,Sem Parceria,1,1,0,0,0,1,1
709,AM,253,Sem Parceria,0,0,0,0,0,1,46
710,AM,253,Sem Parceria,0,0,0,1,0,0,5
711,AM,253,Sem Parceria,0,0,0,1,1,0,2
712,AM,253,Sem Parceria,0,0,1,0,0,0,38
713,AM,253,Sem Parceria,0,1,0,0,0,0,20
714,AM,253,Sem Parceria,0,1,1,0,0,0,1
715,AM,253,Sem Parceria,1,0,0,0,0,0,7
716,AM,253,Sem Parceria,1,0,0,0,0,1,1
717,AM,253,Sem Parceria,1,0,0,1,1,0,3
718,AM,253,Sem Parceria,1,0,1,0,0,0,2
719,AM,253,Sem Parceria,1,1,0,0,0,0,6
720,AM,255,Sem Parceria,0,0,0,0,0,1,3391
721,AM,255,Sem Parceria,0,0,0,0,1,0,46
722,AM,255,Sem Parceria,0,0,0,0,1,1,1
723,AM,255,Sem Parceria,0,0,0,1,0,0,66
724,AM,255,Sem Parceria,0,0,0,1,0,1,1
725,AM,255,Sem Parceria,0,0,0,1,1,0,30
726,AM,255,Sem Parceria,0,0,0,1,1,1,2
727,AM,255,Sem Parceria,0,0,1,0,0,0,1680
728,AM,255,Sem Parceria,0,0,1,0,0,1,26
729,AM,255,Sem Parceria,0,0,1,0,1,0,17
730,AM,255,Sem Parceria,0,0,1,1,0,0,4
731,AM,255,Sem Parceria,0,0,1,1,1,0,11
732,AM,255,Sem Parceria,0,1,0,0,0,0,157
733,AM,255,Sem Parceria,0,1,0,0,0,1,28
734,AM,255,Sem Parceria,0,1,0,1,1,0,1
735,AM,255,Sem Parceria,0,1,1,0,0,0,10
736,AM,255,Sem Parceria,0,1,1,0,0,1,1
737,AM,255,Sem Parceria,1,0,0,0,0,0,322
738,AM,255,Sem Parceria,1,0,0,0,0,1,40
739,AM,255,Sem Parceria,1,0,0,0,1,0,21
740,AM,255,Sem Parceria,1,0,0,0,1,1,1
741,AM,255,Sem Parceria,1,0,0,1,0,0,6
742,AM,255,Sem Parceria,1,0,0,1,1,0,10
743,AM,255,Sem Parceria,1,0,0,1,1,1,1
744,AM,255,Sem Parceria,1,0,1,0,0,0,28
745,AM,255,Sem Parceria,1,0,1,0,0,1,1
746,AM,255,Sem Parceria,1,0,1,0,1,0,2
747,AM,255,Sem Parceria,1,0,1,1,1,0,6
748,AM,255,Sem Parceria,1,1,0,0,0,0,61
749,AM,255,Sem Parceria,1,1,0,0,0,1,23
750,AM,255,Sem Parceria,1,1,0,0,1,0,1
751,AM,255,Sem Parceria,1,1,0,1,0,0,1
752,AM,255,Sem Parceria,1,1,0,1,0,1,1
753,AM,255,Sem Parceria,1,1,0,1,1,0,7
754,AM,255,Sem Parceria,1,1,1,0,0,0,6
755,AM,255,Sem Parceria,1,1,1,0,0,1,1
756,AM,257,Sem Parceria,0,0,0,0,0,1,7
757,AM,257,Sem Parceria,0,0,0,0,1,0,12
758,AM,257,Sem Parceria,0,0,0,1,0,0,3
759,AM,257,Sem Parceria,0,0,1,0,0,0,23
760,AM,257,Sem Parceria,0,1,0,0,0,0,7
761,AM,257,Sem Parceria,0,1,0,0,0,1,4
762,AM,257,Sem Parceria,1,0,0,0,0,0,9
763,AM,257,Sem Parceria,1,0,0,1,0,0,1
764,AM,257,Sem Parceria,1,0,0,1,1,0,1
765,AM,257,Sem Parceria,1,0,1,1,0,0,1
766,AM,257,Sem Parceria,1,1,0,0,0,0,8
767,AM,257,Sem Parceria,1,1,0,0,0,1,2
768,AM,257,Sem Parceria,1,1,0,1,0,0,2
769,AM,257,Sem Parceria,1,1,0,1,0,1,1
770,AM,261,Sem Parceria,0,0,0,0,0,1,15
771,AM,261,Sem Parceria,0,0,0,1,0,0,2
772,AM,261,Sem Parceria,0,0,0,1,1,0,4
773,AM,261,Sem Parceria,0,0,1,0,0,0,6
774,AM,261,Sem Parceria,0,0,1,0,0,1,1
775,AM,261,Sem Parceria,0,0,1,0,1,0,1
776,AM,261,Sem Parceria,0,1,0,0,0,0,7
777,AM,261,Sem Parceria,1,0,0,0,0,0,37
778,AM,261,Sem Parceria,1,1,0,0,0,0,7
779,AM,263,Sem Parceria,0,0,0,0,0,1,2
780,AM,263,Sem Parceria,0,0,1,0,0,0,1
781,AM,263,Sem Parceria,1,0,0,0,0,0,1
782,AM,263,Sem Parceria,1,1,0,0,0,1,1
783,AM,265,Sem Parceria,0,0,0,0,0,1,5
784,AM,265,Sem Parceria,0,0,0,1,0,0,1
785,AM,265,Sem Parceria,0,0,1,0,0,0,5
786,AM,265,Sem Parceria,0,1,0,0,0,0,3
787,AM,265,Sem Parceria,1,0,0,0,0,0,3
788,AM,267,Sem Parceria,0,0,0,0,1,0,1
789,AM,267,Sem Parceria,0,0,1,0,0,0,9
790,AM,267,Sem Parceria,0,0,1,0,0,1,1
791,AM,267,Sem Parceria,0,0,1,0,1,0,1
792,AM,267,Sem Parceria,1,0,0,0,0,0,3
793,AM,267,Sem Parceria,1,1,0,0,0,0,1
794,AM,269,Sem Parceria,0,0,0,0,0,1,37
795,AM,269,Sem Parceria,0,0,0,1,0,0,3
796,AM,269,Sem Parceria,0,0,1,0,0,0,12
797,AM,269,Sem Parceria,0,0,1,0,0,1,1
798,AM,269,Sem Parceria,0,0,1,0,1,0,3
799,AM,269,Sem Parceria,0,1,0,0,0,0,11
800,AM,269,Sem Parceria,1,0,0,0,0,0,12
801,AM,269,Sem Parceria,1,1,0,0,0,0,4
802,AM,271,Sem Parceria,0,0,0,0,0,1,2
803,AM,271,Sem Parceria,0,0,1,0,0,0,3
804,AM,271,Sem Parceria,0,1,0,0,0,0,2
805,AM,271,Sem Parceria,1,0,0,0,0,0,1
806,AM,273,Sem Parceria,0,0,0,0,0,1,1
807,AM,273,Sem Parceria,0,0,1,0,0,0,2
808,AM,273,Sem Parceria,0,0,1,0,0,1,1
809,AM,273,Sem Parceria,1,0,0,0,0,0,2
810,AM,275,Sem Parceria,0,0,0,0,0,1,4
811,AM,275,Sem Parceria,0,0,1,0,0,0,3
812,AM,275,Sem Parceria,1,0,0,0,0,0,2
813,AM,277,Sem Parceria,0,0,1,0,0,0,1
814,AM,277,Sem Parceria,1,0,0,0,0,0,1
815,AM,279,Sem Parceria,0,0,1,0,0,0,2
816,AM,279,Sem Parceria,0,1,0,0,0,0,1
817,AM,279,Sem Parceria,1,0,0,0,0,0,1
818,AM,279,Sem Parceria,1,0,0,0,0,1,1
819,AM,281,Sem Parceria,0,0,0,0,0,1,21
820,AM,281,Sem Parceria,0,0,0,0,1,0,1
821,AM,281,Sem Parceria,0,0,0,1,0,0,2
822,AM,281,Sem Parceria,0,0,0,1,1,0,1
823,AM,281,Sem Parceria,0,0,1,0,0,0,11
824,AM,281,Sem Parceria,0,0,1,0,0,1,1
825,AM,281,Sem Parceria,0,1,0,0,0,0,6
826,AM,281,Sem Parceria,0,1,0,0,0,1,1
827,AM,281,Sem Parceria,0,1,0,1,1,0,1
828,AM,281,Sem Parceria,1,0,0,0,0,0,5
829,AM,281,Sem Parceria,1,0,0,1,0,0,1
830,AM,281,Sem Parceria,1,1,0,0,0,0,4
831,AM,283,Sem Parceria,0,0,0,0,0,1,1
832,AM,283,Sem Parceria,0,0,0,0,1,0,2
833,AM,283,Sem Parceria,0,0,1,0,0,0,11
834,AM,283,Sem Parceria,0,0,1,0,1,0,1
835,AM,283,Sem Parceria,0,1,0,0,0,0,1
836,AM,283,Sem Parceria,1,0,0,0,0,0,1
837,AM,285,Sem Parceria,0,0,0,0,0,1,3
838,AM,285,Sem Parceria,0,0,0,0,1,0,2
839,AM,285,Sem Parceria,0,0,0,1,1,0,1
840,AM,285,Sem Parceria,0,0,1,0,0,0,3
841,AM,285,Sem Parceria,0,1,0,0,0,0,3
842,AM,285,Sem Parceria,1,0,0,0,0,0,2
843,AM,287,Sem Parceria,0,0,0,0,0,1,1
844,AM,287,Sem Parceria,0,0,1,0,0,0,1
845,AM,287,Sem Parceria,0,1,0,0,0,0,2
846,AM,289,Sem Parceria,0,0,1,0,0,0,1
847,AM,289,Sem Parceria,1,0,0,0,0,0,4
848,AM,291,Sem Parceria,0,0,1,0,0,0,1
849,AM,291,Sem Parceria,1,0,0,0,0,0,1
850,AM,293,Sem Parceria,1,0,0,0,0,0,1
851,AM,295,Sem Parceria,0,0,0,0,0,1,1
852,AM,295,Sem Parceria,1,0,0,0,0,0,1
853,AM,295,Sem Parceria,1,0,0,0,0,1,1
854,AM,295,Sem Parceria,1,1,0,0,0,0,1
855,AM,297,Sem Parceria,0,0,0,0,0,1,1
856,AM,297,Sem Parceria,0,0,1,0,0,0,2
857,AM,297,Sem Parceria,1,0,0,0,0,0,3
858,AM,297,Sem Parceria,1,1,0,0,0,0,1
859,AM,299,Sem Parceria,0,0,0,1,0,0,1
860,AM,299,Sem Parceria,0,0,1,0,0,0,3
861,AM,299,Sem Parceria,1,0,0,0,0,0,1
862,AM,965,Sem Parceria,0,0,0,0,0,1,1
863,AM,965,Sem Parceria,0,1,0,0,0,0,2
864,AM,965,Sem Parceria,1,0,0,0,0,0,2
865,AM,965,Sem Parceria,1,1,0,0,0,0,1
866,AM,967,Sem Parceria,0,0,0,0,0,1,1
867,AM,967,Sem Parceria,0,0,1,0,0,0,2
868,AM,967,Sem Parceria,1,0,0,0,0,0,2
869,AM,969,Sem Parceria,0,0,0,0,0,1,8
870,AM,969,Sem Parceria,0,0,0,0,1,0,1
871,AM,969,Sem Parceria,0,0,0,1,0,0,1
872,AM,969,Sem Parceria,0,0,0,1,1,0,3
873,AM,969,Sem Parceria,0,0,1,0,0,0,11
874,AM,969,Sem Parceria,0,0,1,1,1,0,2
875,AM,969,Sem Parceria,0,1,0,0,0,0,20
876,AM,969,Sem Parceria,0,1,0,0,0,1,3
877,AM,969,Sem Parceria,1,0,0,0,0,0,8
878,AM,969,Sem Parceria,1,0,1,0,1,0,2
879,AM,969,Sem Parceria,1,1,0,0,0,0,10
880,AM,969,Sem Parceria,1,1,0,0,0,1,2
881,AM,969,Sem Parceria,1,1,0,1,0,0,2
882,AM,969,Sem Parceria,1,1,0,1,0,1,1
883,AM,9835,Sem Parceria,0,0,0,0,0,1,14
884,AM,9835,Sem Parceria,0,0,0,0,1,0,1
885,AM,9835,Sem Parceria,0,0,0,1,0,0,1
886,AM,9835,Sem Parceria,0,0,1,0,0,0,16
887,AM,9835,Sem Parceria,0,0,1,1,0,0,1
888,AM,9835,Sem Parceria,0,1,0,0,0,0,9
889,AM,9835,Sem Parceria,0,1,1,0,0,0,1
890,AM,9835,Sem Parceria,1,0,0,0,0,0,6
891,AM,9835,Sem Parceria,1,0,0,0,1,0,1
892,AM,9835,Sem Parceria,1,0,0,1,0,0,1
893,AM,9835,Sem Parceria,1,0,1,0,0,0,1
894,AM,9835,Sem Parceria,1,1,0,0,0,0,2
895,AM,9837,Sem Parceria,1,0,0,0,0,0,6
896,AM,9837,Sem Parceria,1,0,1,0,0,0,1
897,AM,9837,Sem Parceria,1,1,0,0,0,0,1
898,AM,9839,Sem Parceria,0,0,0,0,0,1,2
899,AM,9839,Sem Parceria,0,0,0,0,1,0,1
900,AM,9839,Sem Parceria,0,0,1,0,0,0,7
901,AM,9839,Sem Parceria,0,1,0,0,0,0,2
902,AM,9839,Sem Parceria,1,0,0,0,0,0,3
903,AM,9839,Sem Parceria,1,0,0,0,1,0,1
904,AM,9839,Sem Parceria,1,1,0,0,0,0,5
905,AM,9841,Sem Parceria,0,0,0,0,0,1,6
906,AM,9841,Sem Parceria,0,0,0,0,1,0,1
907,AM,9841,Sem Parceria,0,0,0,1,0,0,2
908,AM,9841,Sem Parceria,0,0,0,1,1,0,1
909,AM,9841,Sem Parceria,0,0,1,0,0,0,15
910,AM,9841,Sem Parceria,0,0,1,0,0,1,1
911,AM,9841,Sem Parceria,0,0,1,1,1,0,2
912,AM,9841,Sem Parceria,0,1,0,0,0,0,17
913,AM,9841,Sem Parceria,1,0,0,0,0,0,3
914,AM,9841,Sem Parceria,1,0,0,1,1,0,1
915,AM,9841,Sem Parceria,1,0,1,0,0,0,1
916,AM,9841,Sem Parceria,1,1,0,0,0,0,2
917,AM,9841,Sem Parceria,1,1,0,0,0,1,1
918,AM,9843,Sem Parceria,0,0,0,0,0,1,10
919,AM,9843,Sem Parceria,0,0,0,0,1,0,6
920,AM,9843,Sem Parceria,0,0,0,1,0,0,2
921,AM,9843,Sem Parceria,0,0,1,0,0,0,15
922,AM,9843,Sem Parceria,0,0,1,0,0,1,2
923,AM,9843,Sem Parceria,0,0,1,0,1,0,1
924,AM,9843,Sem Parceria,0,1,0,0,0,0,10
925,AM,9843,Sem Parceria,1,0,0,0,0,0,7
926,AM,9843,Sem Parceria,1,0,0,1,0,0,1
927,AM,9843,Sem Parceria,1,1,0,0,0,0,3
928,AM,9843,Sem Parceria,1,1,0,1,0,0,2
929,AM,9845,Sem Parceria,1,0,0,0,0,0,1
930,AM,9847,Sem Parceria,0,0,0,0,0,1,10
931,AM,9847,Sem Parceria,0,0,1,0,0,0,22
932,AM,9847,Sem Parceria,0,1,0,0,0,0,4
933,AM,9847,Sem Parceria,1,0,0,0,0,0,15
934,AM,9847,Sem Parceria,1,1,0,1,0,1,1
935,AM,9849,Sem Parceria,0,0,0,0,0,1,3
936,AM,9849,Sem Parceria,1,1,0,0,0,0,1
937,AM,9851,Sem Parceria,0,0,1,0,0,0,5
938,AP,70,Sem Parceria,0,0,1,0,0,0,6
939,AP,70,Sem Parceria,1,0,0,0,0,0,5
940,AP,603,Sem Parceria,0,0,0,0,0,1,2
941,AP,603,Sem Parceria,0,0,1,0,0,0,7
942,AP,603,Sem Parceria,0,1,0,0,0,0,1
